Date of Sale,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Number of bedrooms,Number of bathrooms
29/09/2021,"9 OWENDORE CRESCENT, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"505,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"93 DERRYNANE SQ, DORSET ST, DUBLIN 1",Dublin 7,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"99 TURVEY WALK, DONABATE, DUBLIN",,Dublin,"289,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"APARTMENT 341 THE OAK, TRIMBLESTON, GOATSTOWN ROAD",Dublin 14,Dublin,"975,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"Apt 14 The Blake, Block 4  Level 3, Lansdowne Place  Lansdowne Road",,Dublin,"1,431,718",No,Yes,New Dwelling house /Apartment,1,2
29/09/2021,"APT 21, BUTLERS COURT APTS, BLOCK D DUBLIN 2",Dublin 15,Dublin,"537,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"APT 35, BOLTON SQ, DOMINIC ST DUBLIN 1",Dublin 1,Dublin,"220,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"APT 87, CORN MILL, DISTILLERY RD DUBLIN 3",Dublin 3,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,1,2
29/09/2021,"THE COTTAGE, WALSHESTOWN, DUBLIN",,Dublin,"265,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"1 RIVER LANE GROVE, SHANKILL DUBLIN 18, DUBLIN",Dublin 18,Dublin,"457,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"10 CARLTON MEWS, SHELBOURNE AVENUE, BALLSBRIDGE",Dublin 4,Dublin,"1,100,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"107 SHANDON PARK, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,"625,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"11 MAPLE LODGE, FARMLEIGH WOODS, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"600,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"11 RAFTERS RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"11 Vernon Mews, Vernon Avenue, Clontarf",Dublin 3,Dublin,"590,308",No,Yes,New Dwelling house /Apartment,1,2
30/09/2021,"127 CASHEL RD, DUBLIN 12, DUBLIN",Dublin 12,Dublin,"290,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"13 HAYWORTH RISE, ONGAR VILLAGE, DUBLIN 15",Dublin 15,Dublin,"230,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"13 TYMON CLOSE, OLDBAWN, DUBLIN 24",Dublin 24,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"132 WHITETHORN PARK, PALMERSTOWN, DUBLIN",Dublin 22,Dublin,"305,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"14 BOROIMHE ASH, SWORDS, DUBLIN",,Dublin,"307,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"14 Donnybrook Gardens, Dublin 4",Dublin 4,Dublin,"867,841",No,Yes,New Dwelling house /Apartment,1,2
30/09/2021,"14 SHANLISS ROAD, SANTRY, DUBLIN 9",Dublin 9,Dublin,"410,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"14 THE ACADEMY BUILDING, PARK WEST POINTE, DUBLIN 12",Dublin 12,Dublin,"240,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"16 ASGARD PARK, HOWTH, DUBLIN",Dublin 13,Dublin,"1,859,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"16 BEECHFIELD COURT, CLONEE, DUBLIN",Dublin 15,Dublin,"280,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"16 HYBREASAL HOUSE, SOUTH CIRCULAR RD, DUBLIN",Dublin 8,Dublin,"243,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"16 SYCAMORE ROAD, MOUNT MERRION, CO DUBLIN",,Dublin,"1,175,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"16 THE KILNS, STATION RD, PORTMARNOCK",Dublin 13,Dublin,"455,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"169 KILTIPPER GATE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"87,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"17 HAZELGROVE COURT, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"17 MONTGOMERY COURT, FOLEY ST, DUBLIN 1",Dublin 1,Dublin,"295,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"17 Ravensdale Court, Ravensdale Park, Kimmage",Dublin 12,Dublin,"550,660",No,Yes,New Dwelling house /Apartment,1,2
30/09/2021,"176 HUNTSTOWN WOOD, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,"240,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"18 Washington Drive, Belcamp, Malahide Road",,Dublin,"343,612",No,Yes,New Dwelling house /Apartment,1,2
30/09/2021,"189 TEMPLE COURT, NORTHWOOD, SANTRY",Dublin 9,Dublin,"278,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"19 GRACEPARK MANOR, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"354,045",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"191 PARKLANDS, SANTRY, DUBLIN 9",Dublin 9,Dublin,"210,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"2 THE MILL, WEAVERS SQ, DUBLIN 8",Dublin 8,Dublin,"317,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"2 WOODVIEW CLOSE, THE DONAHIES, DONAGHMEDE DUBLIN 13",Dublin 13,Dublin,"360,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"20 ORPEN HILL, BLACKROCK, CO DUBLIN",,Dublin,"510,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"21 CASTLEVIEW PARK, SWORDS, DUBLIN",,Dublin,"409,642",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"21 HUNTERS MEADOW, HUNTERS WOOD, BALLYCULLEN DUBLIN 24",Dublin 24,Dublin,"429,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"21 STEWART HALL, RYDERS ROW, OFF PARNELL ST",Dublin 1,Dublin,"246,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"22 BEECHFIELD MEADOWS, CASTAHEANY, DUBLIN",Dublin 15,Dublin,"347,265",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"22 BROADFIELD HEIGHTS, BROADFIELD MANOR, RATHCOOLE",,Dublin,"436,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"22 PARKVIEW MANSIONS, HAROLDS CROSS, DUBLIN 6W",,Dublin,"228,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"22 WILLOW WOOD CLOSE, HARTSTOWN, CLONSILLA DUBLIN 15",Dublin 15,Dublin,"388,850",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"23 ASHFIELD GARDENS, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,"306,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"23 FITZROY AVENUE, DRUMCONDRA, DUBLIN 9",Dublin 3,Dublin,"435,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"23 ROCKVIEW, BLACKGLEN RD, SANDYFORD",Dublin 18,Dublin,"360,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"26 CASTLEVIEW LAWNS, SWORDS, DUBLIN",,Dublin,"351,424",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"26 MANORFIELD WALK, CLONEE, DUBLIN 15",Dublin 15,Dublin,"347,265",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"29 CANON COURT, BRIDE ST, DUBLIN 8",Dublin 8,Dublin,"365,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"29 REDESDALE RD, MOUNT MERRION, BLACKROCK",,Dublin,"1,100,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"29 WINDMILL LANE APTS, WINDMILL LANE, DUBLIN 2",Dublin 2,Dublin,"360,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"30 GRANGE PARK, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"590,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"30 MARTIN ST, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,"575,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"30 MERTON HALL, MOUNT ST ANNES, MILLTOWN DUBLIN 6",Dublin 6,Dublin,"370,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"31 HOLYWELL GREEN, SWORDS, DUBLIN",,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"32 TEMPLE MANOR GROVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"425,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"33 BOW BRIDGE HOUSE, BOW BRIDGE, DUBLIN 8",Dublin 8,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"34 PEMBROKE SQ, BARROW ST, DUBLIN 4",Dublin 4,Dublin,"400,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"35 CROFTWELL SQUARE, SCHOOL ROAD, RATHCOOLE",,Dublin,"415,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"36 ST LANICES COURT, CAPPARGH GREEN, FINGLAS WEST DUBLIN 11",Dublin 11,Dublin,"173,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"38 CARNE CT, HUNTSTOWN, DUBLIN 15",Dublin 15,Dublin,"244,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"38 LOUVAIN, ARDILEA, ROEBUCK RD DUBLIN 14",Dublin 14,Dublin,"1,300,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"4 AIRPARK CLOSE, STOCKING LANE, RATHFARNHAM DUBLIN 14",Dublin 16,Dublin,"450,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"4 ANNER RD, INCHICORE, DUBLIN 8",Dublin 8,Dublin,"370,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"4 GALLERY QUAY, GRAND CANAL DOCK, DUBLIN 2",Dublin 2,Dublin,"385,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"4 graydon road, graydon, newcastle",,Dublin,"264,317",No,Yes,New Dwelling house /Apartment,1,2
30/09/2021,"4 HEELEYS VIEW, THE MALL, MALAHIDE",,Dublin,"615,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"40 COLTHURST CRESCENT, LUCAN, DUBLIN",,Dublin,"315,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"40 HEATHERVIEW RD, AYLESBURY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"365,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"44 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2",Dublin 2,Dublin,"445,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"47 THE STILES RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"1,000,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"47KEW PARK AVE, LUCAN, DUBLIN",,Dublin,"562,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"48 LANESBOROUGH MEWS, FINGLAS, DUBLIN 11",,Dublin,"276,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"49 ARDAGH PARK, BLACKROCK, DUBLIN",,Dublin,"700,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"5 ABBEYVALE WAY, SWORDS, DUBLIN",,Dublin,"381,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"5 MANOR VILLAS, HAROLDSCROSS, DUBLIN 6",,Dublin,"272,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"5 O'DALY ROAD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"388,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"5 OAK PARK GROVE, SANTRY, DUBLIN 9",Dublin 9,Dublin,"262,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"5 THORNLEIGH ROAD, SWORDS, DUBLIN",,Dublin,"351,424",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"51 CARRIGMORE PARK, AYLESBURY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"353,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"54 HOLYWELL CRESENT SOUTH, HOLYWELL, SWORDS",,Dublin,"311,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"54 PINE GROVE PARK, SWORDS, DUBLIN",,Dublin,"607,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"57 HAMILTON HILL, BARNAGEERAGH COVE, SKERRIES",,Dublin,"438,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"58 HOLYWELL RISE, FELTRIM RD, SWORDS",,Dublin,"250,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"6 THE AVENUE, MULHUDDART WOOD, MULHUDDART DUBLIN 15",Dublin 15,Dublin,"278,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"60 KICKHAM RD, DUBLIN 8, DUBLIN",Dublin 8,Dublin,"455,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"62 CLUNE RD, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"345,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"62 WALSH RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"370,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"69 LANDSDOWNE PARK, TEMPLEOGUE, DUBLIN 16",Dublin 16,Dublin,"660,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"7 COOPERSWOOD, KINSEALY, DUBLIN",,Dublin,"717,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"7 HOGAN VIEW, RICHMOND RD, DROMCONDRA DUBLIN 7",Dublin 3,Dublin,"282,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"7 MANOR VILLAS, HAROLDSCROSS, DUBLIN 6",,Dublin,"272,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"71 ROWLAGH PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"242,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"74 GLENCLOY RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,"316,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"75 NORTHBROOK AVE, RANELAGH, DUBLIN",Dublin 6,Dublin,"640,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"77 ADAMSTOWN WAY, ADAMSTOWN SQ, ADAMSTOWN LUCAN",,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"85 MOUNT TALBOT, MONASTERY RD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,"250,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"86 FASNET, CUSTOM HOUSE HARBOUR, I F S C DUBLIN 1",Dublin 1,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"88 KNOCKNASHEE, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,"1,040,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"89 MEADOWBANK, BUSHY PARK ROAD, TERENURE",Dublin 6,Dublin,"69,000",Yes,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"9 FOREST PARK, RIVERVALLEY, SWORDS",,Dublin,"325,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"9 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE",,Dublin,"465,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"9 ROYAL TERRACE EAST, DUN LAOGHAIRE, DUBLIN",,Dublin,"1,615,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"95 STEWART HALL, RYDERS ROW, PARNELL ST DUBLIN 1",Dublin 1,Dublin,"400,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"96 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,"730,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"Apartment 11, First Floor - Block B, Belvoir",,Dublin,"482,396",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 12, First Floor - Block B, Belvoir",,Dublin,"490,714",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 13, First Floor - Block B, Belvoir",,Dublin,"477,577",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 14, First Floor - Block B, Belvoir",,Dublin,"476,678",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 15, First Floor - Block B, Belvoir",,Dublin,"374,449",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"APARTMENT 16, CHRISTCHURCH HALL, HIGH STREET",,Dublin,"267,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"Apartment 16, Second Floor - Block B, Belvoir",,Dublin,"449,648",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 17, Second Floor - Block B, Belvoir",,Dublin,"447,568",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 18, Second Floor - Block B, Belvoir",,Dublin,"444,449",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 19, Second Floor - Block B, Belvoir",,Dublin,"494,929",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 1, Ground Floor - Kilmacud House, Belvoir",,Dublin,"576,485",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 21, Ground Floor - Block A, Belvoir",,Dublin,"473,040",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 22, Ground Floor - Block A, Belvoir",,Dublin,"434,573",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 23, Ground Floor - Block A, Belvoir",,Dublin,"475,639",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 25, First Floor - Block A, Belvoir",,Dublin,"441,330",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 26, First Floor - Block A, Belvoir",,Dublin,"549,454",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 27, First Floor - Block A, Belvoir",,Dublin,"434,573",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 28, First Floor - Block A, Belvoir",,Dublin,"475,639",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 29, First Floor - Block A, Belvoir",,Dublin,"322,925",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 2, Ground Floor - Kilmacud House, Belvoir",,Dublin,"520,344",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 30, Second Floor - Block A, Belvoir",,Dublin,"441,330",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 31, Second Floor - Block A, Belvoir",,Dublin,"437,917",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 32, Second Floor - Block A, Belvoir",,Dublin,"436,652",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 33, Second Floor - Block A, Belvoir",,Dublin,"475,639",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 34, Second Floor - Block A, Belvoir",,Dublin,"322,925",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 35, Third Floor - Block A, Belvoir",,Dublin,"469,921",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 36, Third Floor - Block A, Belvoir",,Dublin,"460,639",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 37, Third Floor - Block A, Belvoir",,Dublin,"624,651",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 38, Ground Floor - Block A, Belvoir",,Dublin,"452,247",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 39, Ground Floor - Block A, Belvoir",,Dublin,"442,370",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 3, Ground & First Floor, Kilmacud House - Belvoir",,Dublin,"495,392",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 40, Ground Floor - Block A, Belvoir",,Dublin,"444,449",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 41, Ground Floor - Block A, Belvoir",,Dublin,"466,802",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 43, First Floor - Block A, Belvoir",,Dublin,"443,410",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 44, First Floor - Block A, Belvoir",,Dublin,"446,529",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 45, First Floor - Block A, Belvoir",,Dublin,"429,241",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 46, First Floor - Block A, Belvoir",,Dublin,"466,802",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 47, First Floor - Block A, Belvoir",,Dublin,"322,925",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 48, Second Floor - Block A, Belvoir",,Dublin,"452,247",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 49, Second Floor - Block A, Belvoir",,Dublin,"442,370",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 4, First-Second Floor - Kilmacud House, Belvoir",,Dublin,"616,802",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 50, Second Floor - Block A, Belvoir",,Dublin,"427,589",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 51, Second Floor - Block A, Belvoir",,Dublin,"466,802",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 52, Second Floor - Block A, Belvoir",,Dublin,"322,925",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 53, Third Floor - Block A, Belvoir",,Dublin,"506,910",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 54, Third Floor - Block A, Belvoir",,Dublin,"532,937",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 55, Third Floor - Block A, Belvoir",,Dublin,"511,507",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 5, First Floor - Kilmacud House, Belvoir",,Dublin,"530,458",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 6, Ground Floor - Block B, Belvoir",,Dublin,"481,357",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"Apartment 8, Ground Floor - Block B, Belvoir",,Dublin,"478,817",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"APARTMENT 92, GLEANN NA RÍ, DRUID VALLEY",,Dublin,"328,804",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"Apartment 9, Ground Floor - Block B, Belvoir",,Dublin,"425,974",No,No,New Dwelling house /Apartment,1,2
30/09/2021,"APARTMENT NO1, GROUND FLOOR, CORKE ABBEY",,Dublin,"280,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"APT 2, 49 SYDNEY PARADE AVE, DUBLIN 4",Dublin 4,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"CRINKEN LODGE, CRINKEN LANE, SHANKILL",Dublin 18,Dublin,"410,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"MOUNTAIN VIEW HOUSE, BEAUMONT AVE, CHURCHTOWN",,Dublin,"467,500",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"SAN ELMO LODGE, TORCA RD, DALKEY",,Dublin,"3,700,000",No,No,Second-Hand Dwelling house /Apartment,1,2
30/09/2021,"TIGIN NA MARA LOUGHSHINNY HARBOUR, DUBLIN",Dublin 15,Dublin,"315,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"1 Mayfield House, 3-9 Lucan Road, Chapelizod",Dublin 20,Dublin,"528,634",No,Yes,New Dwelling house /Apartment,1,2
01/10/2021,"10 GLENVAR HOUSE, CLONFADDA WOOD, BLACKROCK",,Dublin,"730,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"10 Knocknagarm Park, Glenageary",,Dublin,"506,608",No,Yes,New Dwelling house /Apartment,1,2
01/10/2021,"10 MOY GLAS GLEN, GRIFFEEN VALLEY, LUCAN",,Dublin,"360,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"10 THE POOLBEG, THE GASWORKS, DUBLIN 4",Dublin 4,Dublin,"530,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"105 COWPER DOWNS, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"281,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"106 THORNFIELD SQ, WATERY LANE, CLONDALKIN",Dublin 22,Dublin,"250,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"108 KINCORA COURT, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"515,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"11 CORDUFF COTTAGES, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,"269,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"11 PORTSIDE COURT, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"112 PEMBROKE SQ, UPPER GRAND CANAL ST, DUBLIN 4",Dublin 4,Dublin,"462,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"12 NEWHALL COURT, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"268,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"12 THE GREEN, MULHUDDART WOOD, DUBLIN 15",Dublin 15,Dublin,"303,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"127 THE ELMS, MOUNT MERRION AVE, BLACKROCK",,Dublin,"500,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"13 The Park, Citywest Village, Dublin 24",Dublin 24,Dublin,"295,154",No,Yes,New Dwelling house /Apartment,1,2
01/10/2021,"130 CHERRYWOOD PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"273,000",No,No,Second-Hand Dwelling house /Apartment,1,2
01/10/2021,"14 BROADMEADOW, SWORDS, DUBLIN",,Dublin,"390,000",No,No,Second-Hand Dwelling house /Apartment,1,2
